Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,CASS,25,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,CASS,25,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)","1,771",13.2
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,CASS,25,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),382,20.5
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,CASS,25,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,CASS,25,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,CASS,25,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",TOTAL,NOT SPECIFIED,"3,513",11
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,COLFAX,37,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)","21,416",24.4
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,COLFAX,37,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES),5,(H)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,COLFAX,37,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,COLFAX,37,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),252,36
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,COLFAX,37,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),478,34.2
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,COLFAX,37,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),"1,580",43.3
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,COLFAX,37,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)","23,631",13.2
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,COLFAX,37,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,COLFAX,37,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),"5,460",20.5
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,COLFAX,37,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),"13,270",21.7
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,COLFAX,37,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),366,31.4
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,COLFAX,37,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",TOTAL,NOT SPECIFIED,"66,796",11
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DODGE,53,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)","38,061",24.4
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DODGE,53,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES),7,(H)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DODGE,53,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),202,22.1
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DODGE,53,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),"1,345",36
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DODGE,53,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),"1,492",34.2
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DODGE,53,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),"1,109",43.3
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DODGE,53,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)","41,294",13.2
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DODGE,53,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),"1,330",34.9
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DODGE,53,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),"12,896",20.5
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DODGE,53,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),102,42.5
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DODGE,53,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),"19,255",21.7
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DODGE,53,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),875,31.4
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DODGE,53,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",TOTAL,NOT SPECIFIED,"117,968",11
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DOUGLAS,55,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)","8,617",24.4
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DOUGLAS,55,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES),40,(H)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DOUGLAS,55,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),27,22.1
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DOUGLAS,55,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),187,36
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DOUGLAS,55,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DOUGLAS,55,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),296,43.3
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DOUGLAS,55,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)","7,072",13.2
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DOUGLAS,55,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DOUGLAS,55,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),312,20.5
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DOUGLAS,55,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DOUGLAS,55,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),"2,659",21.7
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DOUGLAS,55,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,DOUGLAS,55,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",TOTAL,NOT SPECIFIED,"19,770",11
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,HAMILTON,81,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)","91,711",24.4
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,HAMILTON,81,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES),4,(H)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,HAMILTON,81,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,HAMILTON,81,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),"1,437",36
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,HAMILTON,81,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),"1,657",34.2
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,HAMILTON,81,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),"1,351",43.3
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,HAMILTON,81,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)","45,487",13.2
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,HAMILTON,81,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),"5,084",34.9
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,HAMILTON,81,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),"20,002",20.5
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,HAMILTON,81,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,HAMILTON,81,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),"67,249",21.7
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,HAMILTON,81,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),"1,229",31.4
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,HAMILTON,81,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",TOTAL,NOT SPECIFIED,"235,492",11
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,LANCASTER,109,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)","10,271",24.4
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,LANCASTER,109,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES),52,(H)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,LANCASTER,109,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),188,22.1
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,LANCASTER,109,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),114,36
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,LANCASTER,109,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,LANCASTER,109,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,LANCASTER,109,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)","5,549",13.2
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,LANCASTER,109,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,LANCASTER,109,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),"2,119",20.5
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,LANCASTER,109,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),82,42.5
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,LANCASTER,109,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),"2,711",21.7
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,LANCASTER,109,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",TOTAL,NOT SPECIFIED,"21,428",11
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,MERRICK,121,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)","70,061",24.4
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,MERRICK,121,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,MERRICK,121,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,MERRICK,121,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),"1,191",36
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,MERRICK,121,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),"1,460",34.2
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,MERRICK,121,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),"2,026",43.3
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,MERRICK,121,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)","35,024",13.2
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,MERRICK,121,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),"1,348",34.9
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,MERRICK,121,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),"11,262",20.5
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,MERRICK,121,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),292,42.5
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,MERRICK,121,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),"43,939",21.7
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,MERRICK,121,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),584,31.4
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,MERRICK,121,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",TOTAL,NOT SPECIFIED,"167,430",11
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,NANCE,125,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)","27,316",24.4
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,NANCE,125,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES),11,(H)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,NANCE,125,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,NANCE,125,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,NANCE,125,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),667,34.2
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,NANCE,125,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,NANCE,125,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)","20,080",13.2
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,NANCE,125,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),568,34.9
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,NANCE,125,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),"4,682",20.5
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,NANCE,125,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,NANCE,125,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),"9,551",21.7
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,NANCE,125,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,NANCE,125,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",TOTAL,NOT SPECIFIED,"63,316",11
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,PLATTE,141,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)","58,904",24.4
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,PLATTE,141,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES),10,(H)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,PLATTE,141,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),244,22.1
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,PLATTE,141,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),"1,593",36
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,PLATTE,141,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),"3,236",34.2
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,PLATTE,141,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),"2,263",43.3
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,PLATTE,141,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)","36,525",13.2
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,PLATTE,141,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),"4,364",34.9
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,PLATTE,141,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),"20,092",20.5
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,PLATTE,141,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),285,42.5
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,PLATTE,141,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),"65,787",21.7
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,PLATTE,141,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),734,31.4
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,PLATTE,141,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",TOTAL,NOT SPECIFIED,"194,037",11
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,POLK,143,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)","60,873",24.4
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,POLK,143,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,POLK,143,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,POLK,143,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),"1,061",36
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,POLK,143,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),"2,622",34.2
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,POLK,143,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),"1,654",43.3
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,POLK,143,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)","30,392",13.2
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,POLK,143,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),"2,265",34.9
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,POLK,143,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),"13,474",20.5
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,POLK,143,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES), (D),(D)
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,POLK,143,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),"37,838",21.7
CENSUS,2012,YEAR,,COUNTY,NEBRASKA,31,EAST,60,POLK,143,,,0,,AG LAND,"AG LAND, IRRIGATED - ACRES",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),641,31.4
